nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,3,senic-sandbox,0,1488553054,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553055,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553056,-43,67,4,95
ampak-ap6212,3,senic-sandbox,0,1488553057,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553058,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553059,-43,67,4,95
ampak-ap6212,3,senic-sandbox,0,1488553060,-45,65,4,92
ampak-ap6212,3,senic-sandbox,0,1488553061,-47,63,4,90
ampak-ap6212,3,senic-sandbox,0,1488553062,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553064,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553065,-40,70,4,100
ampak-ap6212,3,senic-sandbox,0,1488553066,-39,70,4,100
ampak-ap6212,3,senic-sandbox,0,1488553067,-40,70,4,100
ampak-ap6212,3,senic-sandbox,0,1488553068,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553069,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553070,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553071,-47,63,4,90
ampak-ap6212,3,senic-sandbox,0,1488553072,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553073,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553074,-41,69,4,98
ampak-ap6212,3,senic-sandbox,0,1488553076,-43,67,4,95
ampak-ap6212,3,senic-sandbox,0,1488553077,-45,65,4,92
ampak-ap6212,3,senic-sandbox,0,1488553078,-46,64,4,91
ampak-ap6212,3,senic-sandbox,0,1488553079,-48,62,4,88
ampak-ap6212,3,senic-sandbox,0,1488553080,-45,65,4,92
ampak-ap6212,3,senic-sandbox,0,1488553081,-47,63,4,90
ampak-ap6212,3,senic-sandbox,0,1488553082,-44,66,4,94
ampak-ap6212,3,senic-sandbox,0,1488553083,-50,60,4,85
ampak-ap6212,3,senic-sandbox,0,1488553084,-42,68,4,97
ampak-ap6212,3,senic-sandbox,0,1488553085,-52,58,4,82
ampak-ap6212,3,senic-sandbox,0,1488553086,-46,64,4,91
ampak-ap6212,3,senic-sandbox,1,1488553161,-39,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553162,-43,67,4,95
ampak-ap6212,3,senic-sandbox,1,1488553163,-42,68,4,97
ampak-ap6212,3,senic-sandbox,1,1488553164,-38,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553165,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553166,-37,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553167,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553168,-38,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553169,-39,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553171,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553172,-42,68,4,97
ampak-ap6212,3,senic-sandbox,1,1488553173,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553174,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553175,-42,68,4,97
ampak-ap6212,3,senic-sandbox,1,1488553176,-47,63,4,90
ampak-ap6212,3,senic-sandbox,1,1488553177,-42,68,4,97
ampak-ap6212,3,senic-sandbox,1,1488553178,-39,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553179,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553180,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553181,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553182,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553183,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553185,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553186,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553187,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553188,-39,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553189,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553190,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553191,-41,69,4,98
ampak-ap6212,3,senic-sandbox,1,1488553192,-40,70,4,100
ampak-ap6212,3,senic-sandbox,1,1488553194,-41,69,4,98
ampak-ap6212,3,senic-sandbox,2,1488553243,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553245,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553246,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553247,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553248,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553249,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553250,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553251,-37,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553252,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553253,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553254,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553255,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553256,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553258,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553259,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553260,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553261,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553262,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553263,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553264,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553265,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553266,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553267,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553268,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553269,-40,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553271,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553272,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553273,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553274,-38,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553275,-39,70,4,100
ampak-ap6212,3,senic-sandbox,2,1488553276,-40,70,4,100
ampak-ap6212,3,senic-sandbox,3,1488553323,-60,50,4,71
ampak-ap6212,3,senic-sandbox,3,1488553324,-58,52,4,74
ampak-ap6212,3,senic-sandbox,3,1488553325,-54,56,4,80
ampak-ap6212,3,senic-sandbox,3,1488553326,-57,53,4,75
ampak-ap6212,3,senic-sandbox,3,1488553327,-61,49,4,70
ampak-ap6212,3,senic-sandbox,3,1488553328,-62,48,4,68
ampak-ap6212,3,senic-sandbox,3,1488553330,-60,50,4,71
ampak-ap6212,3,senic-sandbox,3,1488553331,-60,50,4,71
ampak-ap6212,3,senic-sandbox,3,1488553332,-53,57,4,81
ampak-ap6212,3,senic-sandbox,3,1488553333,-62,48,4,68
ampak-ap6212,3,senic-sandbox,3,1488553334,-61,49,4,70
ampak-ap6212,3,senic-sandbox,3,1488553335,-59,51,4,72
ampak-ap6212,3,senic-sandbox,3,1488553336,-59,51,4,72
ampak-ap6212,3,senic-sandbox,3,1488553337,-55,55,4,78
ampak-ap6212,3,senic-sandbox,3,1488553338,-54,56,4,80
ampak-ap6212,3,senic-sandbox,3,1488553339,-50,60,4,85
ampak-ap6212,3,senic-sandbox,3,1488553340,-49,61,4,87
ampak-ap6212,3,senic-sandbox,3,1488553341,-54,56,4,80
ampak-ap6212,3,senic-sandbox,3,1488553343,-57,53,4,75
ampak-ap6212,3,senic-sandbox,3,1488553344,-47,63,4,90
ampak-ap6212,3,senic-sandbox,3,1488553345,-49,61,4,87
ampak-ap6212,3,senic-sandbox,3,1488553346,-53,57,4,81
ampak-ap6212,3,senic-sandbox,3,1488553347,-54,56,4,80
ampak-ap6212,3,senic-sandbox,3,1488553348,-52,58,4,82
ampak-ap6212,3,senic-sandbox,3,1488553350,-54,56,4,80
ampak-ap6212,3,senic-sandbox,3,1488553351,-52,58,4,82
ampak-ap6212,3,senic-sandbox,3,1488553352,-45,65,4,92
ampak-ap6212,3,senic-sandbox,3,1488553353,-53,57,4,81
ampak-ap6212,3,senic-sandbox,3,1488553354,-52,58,4,82
ampak-ap6212,3,senic-sandbox,3,1488553355,-56,54,4,77
ampak-ap6212,3,senic-sandbox,3,1488553356,-60,50,4,71
ampak-ap6212,3,senic-sandbox,4,1488553409,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553410,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553412,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553413,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553414,-49,61,4,87
ampak-ap6212,3,senic-sandbox,4,1488553415,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553416,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553417,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553418,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553419,-48,62,4,88
ampak-ap6212,3,senic-sandbox,4,1488553420,-49,61,4,87
ampak-ap6212,3,senic-sandbox,4,1488553421,-53,57,4,81
ampak-ap6212,3,senic-sandbox,4,1488553422,-55,55,4,78
ampak-ap6212,3,senic-sandbox,4,1488553423,-48,62,4,88
ampak-ap6212,3,senic-sandbox,4,1488553425,-44,66,4,94
ampak-ap6212,3,senic-sandbox,4,1488553426,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553427,-49,61,4,87
ampak-ap6212,3,senic-sandbox,4,1488553428,-51,59,4,84
ampak-ap6212,3,senic-sandbox,4,1488553429,-49,61,4,87
ampak-ap6212,3,senic-sandbox,4,1488553430,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553431,-44,66,4,94
ampak-ap6212,3,senic-sandbox,4,1488553432,-43,67,4,95
ampak-ap6212,3,senic-sandbox,4,1488553433,-44,66,4,94
ampak-ap6212,3,senic-sandbox,4,1488553434,-44,66,4,94
ampak-ap6212,3,senic-sandbox,4,1488553435,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553436,-46,64,4,91
ampak-ap6212,3,senic-sandbox,4,1488553438,-44,66,4,94
ampak-ap6212,3,senic-sandbox,4,1488553439,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553440,-45,65,4,92
ampak-ap6212,3,senic-sandbox,4,1488553441,-47,63,4,90
ampak-ap6212,3,senic-sandbox,4,1488553442,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553495,-44,66,4,94
ampak-ap6212,3,senic-sandbox,5,1488553496,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553497,-43,67,4,95
ampak-ap6212,3,senic-sandbox,5,1488553498,-44,66,4,94
ampak-ap6212,3,senic-sandbox,5,1488553499,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553500,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553501,-45,65,4,92
ampak-ap6212,3,senic-sandbox,5,1488553503,-43,67,4,95
ampak-ap6212,3,senic-sandbox,5,1488553504,-44,66,4,94
ampak-ap6212,3,senic-sandbox,5,1488553505,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553506,-45,65,4,92
ampak-ap6212,3,senic-sandbox,5,1488553507,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553508,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553509,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553510,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553511,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553512,-45,65,4,92
ampak-ap6212,3,senic-sandbox,5,1488553513,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553514,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553516,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553517,-45,65,4,92
ampak-ap6212,3,senic-sandbox,5,1488553518,-48,62,4,88
ampak-ap6212,3,senic-sandbox,5,1488553519,-55,55,4,78
ampak-ap6212,3,senic-sandbox,5,1488553520,-53,57,4,81
ampak-ap6212,3,senic-sandbox,5,1488553521,-48,62,4,88
ampak-ap6212,3,senic-sandbox,5,1488553522,-50,60,4,85
ampak-ap6212,3,senic-sandbox,5,1488553523,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553524,-46,64,4,91
ampak-ap6212,3,senic-sandbox,5,1488553525,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553526,-47,63,4,90
ampak-ap6212,3,senic-sandbox,5,1488553528,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553575,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553576,-51,59,4,84
ampak-ap6212,3,senic-sandbox,6,1488553577,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553578,-45,65,4,92
ampak-ap6212,3,senic-sandbox,6,1488553579,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553580,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553581,-46,64,4,91
ampak-ap6212,3,senic-sandbox,6,1488553582,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553583,-46,64,4,91
ampak-ap6212,3,senic-sandbox,6,1488553584,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553586,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553587,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553588,-45,65,4,92
ampak-ap6212,3,senic-sandbox,6,1488553589,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553590,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553591,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553592,-46,64,4,91
ampak-ap6212,3,senic-sandbox,6,1488553593,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553595,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553596,-43,67,4,95
ampak-ap6212,3,senic-sandbox,6,1488553597,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553598,-43,67,4,95
ampak-ap6212,3,senic-sandbox,6,1488553599,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553600,-45,65,4,92
ampak-ap6212,3,senic-sandbox,6,1488553601,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553602,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553603,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553604,-44,66,4,94
ampak-ap6212,3,senic-sandbox,6,1488553605,-46,64,4,91
ampak-ap6212,3,senic-sandbox,6,1488553606,-47,63,4,90
ampak-ap6212,3,senic-sandbox,6,1488553608,-46,64,4,91
ampak-ap6212,3,senic-sandbox,7,1488553655,-52,58,4,82
ampak-ap6212,3,senic-sandbox,7,1488553656,-51,59,4,84
ampak-ap6212,3,senic-sandbox,7,1488553657,-54,56,4,80
ampak-ap6212,3,senic-sandbox,7,1488553658,-52,58,4,82
ampak-ap6212,3,senic-sandbox,7,1488553659,-53,57,4,81
ampak-ap6212,3,senic-sandbox,7,1488553660,-54,56,4,80
ampak-ap6212,3,senic-sandbox,7,1488553662,-48,62,4,88
ampak-ap6212,3,senic-sandbox,7,1488553663,-47,63,4,90
ampak-ap6212,3,senic-sandbox,7,1488553664,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553665,-50,60,4,85
ampak-ap6212,3,senic-sandbox,7,1488553666,-47,63,4,90
ampak-ap6212,3,senic-sandbox,7,1488553667,-48,62,4,88
ampak-ap6212,3,senic-sandbox,7,1488553668,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553670,-50,60,4,85
ampak-ap6212,3,senic-sandbox,7,1488553671,-53,57,4,81
ampak-ap6212,3,senic-sandbox,7,1488553672,-48,62,4,88
ampak-ap6212,3,senic-sandbox,7,1488553673,-50,60,4,85
ampak-ap6212,3,senic-sandbox,7,1488553674,-50,60,4,85
ampak-ap6212,3,senic-sandbox,7,1488553675,-47,63,4,90
ampak-ap6212,3,senic-sandbox,7,1488553676,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553677,-52,58,4,82
ampak-ap6212,3,senic-sandbox,7,1488553678,-48,62,4,88
ampak-ap6212,3,senic-sandbox,7,1488553679,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553680,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553681,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553683,-47,63,4,90
ampak-ap6212,3,senic-sandbox,7,1488553684,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553685,-48,62,4,88
ampak-ap6212,3,senic-sandbox,7,1488553686,-46,64,4,91
ampak-ap6212,3,senic-sandbox,7,1488553687,-49,61,4,87
ampak-ap6212,3,senic-sandbox,7,1488553688,-47,63,4,90
ampak-ap6212,3,senic-sandbox,8,1488553734,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553735,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553736,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553737,-56,54,4,77
ampak-ap6212,3,senic-sandbox,8,1488553739,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553740,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553741,-55,55,4,78
ampak-ap6212,3,senic-sandbox,8,1488553742,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553743,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553744,-53,57,4,81
ampak-ap6212,3,senic-sandbox,8,1488553745,-58,52,4,74
ampak-ap6212,3,senic-sandbox,8,1488553746,-58,52,4,74
ampak-ap6212,3,senic-sandbox,8,1488553747,-59,51,4,72
ampak-ap6212,3,senic-sandbox,8,1488553748,-59,51,4,72
ampak-ap6212,3,senic-sandbox,8,1488553749,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553750,-58,52,4,74
ampak-ap6212,3,senic-sandbox,8,1488553751,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553753,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553754,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553755,-62,48,4,68
ampak-ap6212,3,senic-sandbox,8,1488553756,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553757,-54,56,4,80
ampak-ap6212,3,senic-sandbox,8,1488553758,-56,54,4,77
ampak-ap6212,3,senic-sandbox,8,1488553759,-57,53,4,75
ampak-ap6212,3,senic-sandbox,8,1488553760,-65,45,4,64
ampak-ap6212,3,senic-sandbox,8,1488553761,-62,48,4,68
ampak-ap6212,3,senic-sandbox,8,1488553762,-61,49,4,70
ampak-ap6212,3,senic-sandbox,8,1488553763,-64,46,4,65
ampak-ap6212,3,senic-sandbox,8,1488553765,-62,48,4,68
ampak-ap6212,3,senic-sandbox,8,1488553766,-61,49,4,70
ampak-ap6212,3,senic-sandbox,8,1488553767,-63,47,4,67
ampak-ap6212,3,senic-sandbox,9,1488553814,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553815,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553816,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553817,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553818,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553819,-53,57,4,81
ampak-ap6212,3,senic-sandbox,9,1488553820,-51,59,4,84
ampak-ap6212,3,senic-sandbox,9,1488553821,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553823,-56,54,4,77
ampak-ap6212,3,senic-sandbox,9,1488553824,-58,52,4,74
ampak-ap6212,3,senic-sandbox,9,1488553825,-56,54,4,77
ampak-ap6212,3,senic-sandbox,9,1488553826,-57,53,4,75
ampak-ap6212,3,senic-sandbox,9,1488553827,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553828,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553829,-56,54,4,77
ampak-ap6212,3,senic-sandbox,9,1488553830,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553831,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553832,-58,52,4,74
ampak-ap6212,3,senic-sandbox,9,1488553833,-57,53,4,75
ampak-ap6212,3,senic-sandbox,9,1488553834,-54,56,4,80
ampak-ap6212,3,senic-sandbox,9,1488553836,-53,57,4,81
ampak-ap6212,3,senic-sandbox,9,1488553837,-58,52,4,74
ampak-ap6212,3,senic-sandbox,9,1488553838,-61,49,4,70
ampak-ap6212,3,senic-sandbox,9,1488553839,-62,48,4,68
ampak-ap6212,3,senic-sandbox,9,1488553840,-60,50,4,71
ampak-ap6212,3,senic-sandbox,9,1488553841,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553842,-57,53,4,75
ampak-ap6212,3,senic-sandbox,9,1488553843,-50,60,4,85
ampak-ap6212,3,senic-sandbox,9,1488553844,-55,55,4,78
ampak-ap6212,3,senic-sandbox,9,1488553845,-56,54,4,77
ampak-ap6212,3,senic-sandbox,9,1488553846,-56,54,4,77
ampak-ap6212,3,senic-sandbox,10,1488553905,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553906,-56,54,4,77
ampak-ap6212,3,senic-sandbox,10,1488553907,-58,52,4,74
ampak-ap6212,3,senic-sandbox,10,1488553909,-58,52,4,74
ampak-ap6212,3,senic-sandbox,10,1488553910,-58,52,4,74
ampak-ap6212,3,senic-sandbox,10,1488553911,-66,44,4,62
ampak-ap6212,3,senic-sandbox,10,1488553912,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553913,-59,51,4,72
ampak-ap6212,3,senic-sandbox,10,1488553914,-56,54,4,77
ampak-ap6212,3,senic-sandbox,10,1488553915,-56,54,4,77
ampak-ap6212,3,senic-sandbox,10,1488553916,-51,59,4,84
ampak-ap6212,3,senic-sandbox,10,1488553917,-54,56,4,80
