nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,3,senic-sandbox,10,1488553918,-53,57,4,81
ampak-ap6212,3,senic-sandbox,10,1488553919,-52,58,4,82
ampak-ap6212,3,senic-sandbox,10,1488553920,-52,58,4,82
ampak-ap6212,3,senic-sandbox,10,1488553922,-50,60,4,85
ampak-ap6212,3,senic-sandbox,10,1488553923,-51,59,4,84
ampak-ap6212,3,senic-sandbox,10,1488553924,-52,58,4,82
ampak-ap6212,3,senic-sandbox,10,1488553925,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553926,-54,56,4,80
ampak-ap6212,3,senic-sandbox,10,1488553927,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553928,-56,54,4,77
ampak-ap6212,3,senic-sandbox,10,1488553929,-53,57,4,81
ampak-ap6212,3,senic-sandbox,10,1488553930,-52,58,4,82
ampak-ap6212,3,senic-sandbox,10,1488553932,-51,59,4,84
ampak-ap6212,3,senic-sandbox,10,1488553933,-52,58,4,82
ampak-ap6212,3,senic-sandbox,10,1488553934,-57,53,4,75
ampak-ap6212,3,senic-sandbox,10,1488553935,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553936,-55,55,4,78
ampak-ap6212,3,senic-sandbox,10,1488553937,-53,57,4,81
ampak-ap6212,3,senic-sandbox,10,1488553938,-56,54,4,77
ampak-ap6212,3,senic-sandbox,11,1488554001,-57,53,4,75
ampak-ap6212,3,senic-sandbox,11,1488554002,-57,53,4,75
ampak-ap6212,3,senic-sandbox,11,1488554003,-60,50,4,71
ampak-ap6212,3,senic-sandbox,11,1488554004,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554006,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554007,-56,54,4,77
ampak-ap6212,3,senic-sandbox,11,1488554008,-56,54,4,77
ampak-ap6212,3,senic-sandbox,11,1488554009,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554010,-61,49,4,70
ampak-ap6212,3,senic-sandbox,11,1488554011,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554012,-61,49,4,70
ampak-ap6212,3,senic-sandbox,11,1488554013,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554014,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554015,-62,48,4,68
ampak-ap6212,3,senic-sandbox,11,1488554016,-62,48,4,68
ampak-ap6212,3,senic-sandbox,11,1488554018,-57,53,4,75
ampak-ap6212,3,senic-sandbox,11,1488554019,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554020,-60,50,4,71
ampak-ap6212,3,senic-sandbox,11,1488554021,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554022,-60,50,4,71
ampak-ap6212,3,senic-sandbox,11,1488554023,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554024,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554025,-57,53,4,75
ampak-ap6212,3,senic-sandbox,11,1488554026,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554027,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554028,-57,53,4,75
ampak-ap6212,3,senic-sandbox,11,1488554029,-60,50,4,71
ampak-ap6212,3,senic-sandbox,11,1488554031,-60,50,4,71
ampak-ap6212,3,senic-sandbox,11,1488554032,-58,52,4,74
ampak-ap6212,3,senic-sandbox,11,1488554033,-59,51,4,72
ampak-ap6212,3,senic-sandbox,11,1488554034,-58,52,4,74
ampak-ap6212,3,senic-sandbox,12,1488554088,-68,42,4,60
ampak-ap6212,3,senic-sandbox,12,1488554090,-69,41,4,58
ampak-ap6212,3,senic-sandbox,12,1488554091,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554092,-69,41,4,58
ampak-ap6212,3,senic-sandbox,12,1488554093,-71,39,4,55
ampak-ap6212,3,senic-sandbox,12,1488554094,-69,41,4,58
ampak-ap6212,3,senic-sandbox,12,1488554095,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554096,-65,45,4,64
ampak-ap6212,3,senic-sandbox,12,1488554097,-70,40,4,57
ampak-ap6212,3,senic-sandbox,12,1488554098,-71,39,4,55
ampak-ap6212,3,senic-sandbox,12,1488554099,-63,47,4,67
ampak-ap6212,3,senic-sandbox,12,1488554100,-65,45,4,64
ampak-ap6212,3,senic-sandbox,12,1488554101,-73,37,4,52
ampak-ap6212,3,senic-sandbox,12,1488554103,-69,41,4,58
ampak-ap6212,3,senic-sandbox,12,1488554104,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554105,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554106,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554107,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554108,-63,47,4,67
ampak-ap6212,3,senic-sandbox,12,1488554109,-63,47,4,67
ampak-ap6212,3,senic-sandbox,12,1488554110,-62,48,4,68
ampak-ap6212,3,senic-sandbox,12,1488554111,-66,44,4,62
ampak-ap6212,3,senic-sandbox,12,1488554112,-64,46,4,65
ampak-ap6212,3,senic-sandbox,12,1488554113,-65,45,4,64
ampak-ap6212,3,senic-sandbox,12,1488554114,-65,45,4,64
ampak-ap6212,3,senic-sandbox,12,1488554116,-64,46,4,65
ampak-ap6212,3,senic-sandbox,12,1488554117,-63,47,4,67
ampak-ap6212,3,senic-sandbox,12,1488554118,-62,48,4,68
ampak-ap6212,3,senic-sandbox,12,1488554119,-64,46,4,65
ampak-ap6212,3,senic-sandbox,12,1488554120,-63,47,4,67
ampak-ap6212,3,senic-sandbox,12,1488554121,-68,42,4,60
ampak-ap6212,4,senic-sandbox,12,1488554215,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554216,-63,47,4,67
ampak-ap6212,4,senic-sandbox,12,1488554217,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554218,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554219,-66,44,4,62
ampak-ap6212,4,senic-sandbox,12,1488554220,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554221,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554222,-64,46,4,65
ampak-ap6212,4,senic-sandbox,12,1488554223,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554224,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554226,-64,46,4,65
ampak-ap6212,4,senic-sandbox,12,1488554227,-64,46,4,65
ampak-ap6212,4,senic-sandbox,12,1488554228,-66,44,4,62
ampak-ap6212,4,senic-sandbox,12,1488554229,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554230,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554231,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554232,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554233,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554234,-63,47,4,67
ampak-ap6212,4,senic-sandbox,12,1488554235,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554236,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554237,-64,46,4,65
ampak-ap6212,4,senic-sandbox,12,1488554239,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554240,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554241,-61,49,4,70
ampak-ap6212,4,senic-sandbox,12,1488554242,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554243,-60,50,4,71
ampak-ap6212,4,senic-sandbox,12,1488554244,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554245,-63,47,4,67
ampak-ap6212,4,senic-sandbox,12,1488554246,-62,48,4,68
ampak-ap6212,4,senic-sandbox,12,1488554247,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554531,-66,44,4,62
ampak-ap6212,4,senic-sandbox,11,1488554532,-64,46,4,65
ampak-ap6212,4,senic-sandbox,11,1488554533,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554534,-64,46,4,65
ampak-ap6212,4,senic-sandbox,11,1488554536,-56,54,4,77
ampak-ap6212,4,senic-sandbox,11,1488554537,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554538,-59,51,4,72
ampak-ap6212,4,senic-sandbox,11,1488554539,-59,51,4,72
ampak-ap6212,4,senic-sandbox,11,1488554540,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554541,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554542,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554543,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554544,-62,48,4,68
ampak-ap6212,4,senic-sandbox,11,1488554545,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554546,-64,46,4,65
ampak-ap6212,4,senic-sandbox,11,1488554547,-64,46,4,65
ampak-ap6212,4,senic-sandbox,11,1488554549,-67,43,4,61
ampak-ap6212,4,senic-sandbox,11,1488554550,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554551,-62,48,4,68
ampak-ap6212,4,senic-sandbox,11,1488554552,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554553,-61,49,4,70
ampak-ap6212,4,senic-sandbox,11,1488554554,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554555,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554556,-62,48,4,68
ampak-ap6212,4,senic-sandbox,11,1488554557,-61,49,4,70
ampak-ap6212,4,senic-sandbox,11,1488554558,-60,50,4,71
ampak-ap6212,4,senic-sandbox,11,1488554559,-62,48,4,68
ampak-ap6212,4,senic-sandbox,11,1488554560,-61,49,4,70
ampak-ap6212,4,senic-sandbox,11,1488554562,-62,48,4,68
ampak-ap6212,4,senic-sandbox,11,1488554563,-63,47,4,67
ampak-ap6212,4,senic-sandbox,11,1488554564,-61,49,4,70
ampak-ap6212,4,senic-sandbox,10,1488554617,-61,49,4,70
ampak-ap6212,4,senic-sandbox,10,1488554618,-60,50,4,71
ampak-ap6212,4,senic-sandbox,10,1488554619,-57,53,4,75
ampak-ap6212,4,senic-sandbox,10,1488554620,-57,53,4,75
ampak-ap6212,4,senic-sandbox,10,1488554621,-59,51,4,72
ampak-ap6212,4,senic-sandbox,10,1488554622,-58,52,4,74
ampak-ap6212,4,senic-sandbox,10,1488554623,-60,50,4,71
ampak-ap6212,4,senic-sandbox,10,1488554625,-60,50,4,71
ampak-ap6212,4,senic-sandbox,10,1488554626,-60,50,4,71
ampak-ap6212,4,senic-sandbox,10,1488554627,-61,49,4,70
ampak-ap6212,4,senic-sandbox,10,1488554628,-66,44,4,62
ampak-ap6212,4,senic-sandbox,10,1488554629,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554630,-60,50,4,71
ampak-ap6212,4,senic-sandbox,10,1488554631,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554632,-59,51,4,72
ampak-ap6212,4,senic-sandbox,10,1488554633,-58,52,4,74
ampak-ap6212,4,senic-sandbox,10,1488554634,-67,43,4,61
ampak-ap6212,4,senic-sandbox,10,1488554635,-59,51,4,72
ampak-ap6212,4,senic-sandbox,10,1488554636,-64,46,4,65
ampak-ap6212,4,senic-sandbox,10,1488554638,-62,48,4,68
ampak-ap6212,4,senic-sandbox,10,1488554639,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554640,-62,48,4,68
ampak-ap6212,4,senic-sandbox,10,1488554641,-64,46,4,65
ampak-ap6212,4,senic-sandbox,10,1488554642,-64,46,4,65
ampak-ap6212,4,senic-sandbox,10,1488554643,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554644,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554645,-64,46,4,65
ampak-ap6212,4,senic-sandbox,10,1488554646,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554647,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554648,-63,47,4,67
ampak-ap6212,4,senic-sandbox,10,1488554649,-63,47,4,67
ampak-ap6212,4,senic-sandbox,9,1488554705,-56,54,4,77
ampak-ap6212,4,senic-sandbox,9,1488554706,-62,48,4,68
ampak-ap6212,4,senic-sandbox,9,1488554707,-60,50,4,71
ampak-ap6212,4,senic-sandbox,9,1488554708,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554710,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554711,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554712,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554713,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554714,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554715,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554716,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554717,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554718,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554719,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554720,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554721,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554723,-56,54,4,77
ampak-ap6212,4,senic-sandbox,9,1488554724,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554725,-56,54,4,77
ampak-ap6212,4,senic-sandbox,9,1488554726,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554727,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554728,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554729,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554730,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554731,-58,52,4,74
ampak-ap6212,4,senic-sandbox,9,1488554732,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554733,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554734,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554736,-57,53,4,75
ampak-ap6212,4,senic-sandbox,9,1488554737,-60,50,4,71
ampak-ap6212,4,senic-sandbox,9,1488554738,-62,48,4,68
ampak-ap6212,4,senic-sandbox,8,1488554788,-64,46,4,65
ampak-ap6212,4,senic-sandbox,8,1488554789,-60,50,4,71
ampak-ap6212,4,senic-sandbox,8,1488554790,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554791,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554792,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554793,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554794,-56,54,4,77
ampak-ap6212,4,senic-sandbox,8,1488554795,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554796,-56,54,4,77
ampak-ap6212,4,senic-sandbox,8,1488554798,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554799,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554800,-56,54,4,77
ampak-ap6212,4,senic-sandbox,8,1488554801,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554802,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554803,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554804,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554805,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554806,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554807,-58,52,4,74
ampak-ap6212,4,senic-sandbox,8,1488554808,-60,50,4,71
ampak-ap6212,4,senic-sandbox,8,1488554809,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554811,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554812,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554813,-57,53,4,75
ampak-ap6212,4,senic-sandbox,8,1488554814,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554815,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554816,-60,50,4,71
ampak-ap6212,4,senic-sandbox,8,1488554817,-59,51,4,72
ampak-ap6212,4,senic-sandbox,8,1488554818,-60,50,4,71
ampak-ap6212,4,senic-sandbox,8,1488554819,-60,50,4,71
ampak-ap6212,4,senic-sandbox,8,1488554820,-58,52,4,74
ampak-ap6212,4,senic-sandbox,7,1488554866,-61,49,4,70
ampak-ap6212,4,senic-sandbox,7,1488554867,-58,52,4,74
ampak-ap6212,4,senic-sandbox,7,1488554868,-56,54,4,77
ampak-ap6212,4,senic-sandbox,7,1488554870,-50,60,4,85
ampak-ap6212,4,senic-sandbox,7,1488554871,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554872,-56,54,4,77
ampak-ap6212,4,senic-sandbox,7,1488554873,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554874,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554875,-53,57,4,81
ampak-ap6212,4,senic-sandbox,7,1488554876,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554877,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554878,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554880,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554881,-56,54,4,77
ampak-ap6212,4,senic-sandbox,7,1488554882,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554883,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554884,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554885,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554886,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554887,-56,54,4,77
ampak-ap6212,4,senic-sandbox,7,1488554888,-53,57,4,81
ampak-ap6212,4,senic-sandbox,7,1488554889,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554890,-54,56,4,80
ampak-ap6212,4,senic-sandbox,7,1488554891,-55,55,4,78
ampak-ap6212,4,senic-sandbox,7,1488554893,-53,57,4,81
ampak-ap6212,4,senic-sandbox,7,1488554894,-52,58,4,82
ampak-ap6212,4,senic-sandbox,7,1488554895,-51,59,4,84
ampak-ap6212,4,senic-sandbox,7,1488554896,-51,59,4,84
ampak-ap6212,4,senic-sandbox,7,1488554897,-52,58,4,82
ampak-ap6212,4,senic-sandbox,7,1488554898,-50,60,4,85
ampak-ap6212,4,senic-sandbox,7,1488554899,-53,57,4,81
ampak-ap6212,4,senic-sandbox,6,1488554948,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554949,-45,65,4,92
ampak-ap6212,4,senic-sandbox,6,1488554950,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554951,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554952,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554953,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554954,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554956,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554957,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554958,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554959,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554960,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554961,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554962,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554963,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554964,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554965,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554966,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554967,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554968,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554970,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554971,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554972,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554973,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554974,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554975,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554976,-42,68,4,97
ampak-ap6212,4,senic-sandbox,6,1488554977,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554978,-41,69,4,98
ampak-ap6212,4,senic-sandbox,6,1488554979,-43,67,4,95
ampak-ap6212,4,senic-sandbox,6,1488554980,-41,69,4,98
ampak-ap6212,4,senic-sandbox,5,1488555032,-45,65,4,92
ampak-ap6212,4,senic-sandbox,5,1488555033,-42,68,4,97
ampak-ap6212,4,senic-sandbox,5,1488555034,-45,65,4,92
ampak-ap6212,4,senic-sandbox,5,1488555036,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555037,-49,61,4,87
ampak-ap6212,4,senic-sandbox,5,1488555038,-45,65,4,92
ampak-ap6212,4,senic-sandbox,5,1488555039,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555040,-46,64,4,91
ampak-ap6212,4,senic-sandbox,5,1488555041,-45,65,4,92
ampak-ap6212,4,senic-sandbox,5,1488555042,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555043,-42,68,4,97
ampak-ap6212,4,senic-sandbox,5,1488555044,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555045,-42,68,4,97
ampak-ap6212,4,senic-sandbox,5,1488555046,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555047,-43,67,4,95
ampak-ap6212,4,senic-sandbox,5,1488555049,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555050,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555051,-43,67,4,95
ampak-ap6212,4,senic-sandbox,5,1488555052,-43,67,4,95
ampak-ap6212,4,senic-sandbox,5,1488555053,-43,67,4,95
ampak-ap6212,4,senic-sandbox,5,1488555054,-43,67,4,95
ampak-ap6212,4,senic-sandbox,5,1488555055,-44,66,4,94
ampak-ap6212,4,senic-sandbox,5,1488555056,-42,68,4,97
